sentence,label,pred_label,confidence,prob_negative,prob_neutral,prob_positive
"Cohen & Steers , Inc. : 5 534 530 shares representing 4.985 % of the share capital and voting rights .",1,1,0.9985649,0.0007050088,0.9985649,0.00073003455
"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",1,1,0.99850947,0.0007387406,0.99850947,0.0007518457
com and possibly also through photo-msn .,1,1,0.9982728,0.0007946717,0.9982728,0.00093255256
"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1,1,0.998665,0.00060225016,0.998665,0.0007327996
COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,1,1,0.99765646,0.0006921248,0.99765646,0.0016513478
Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,1,1,0.9984693,0.00074584596,0.9984693,0.0007848799
"Country : , Finland Sector : Construction-Real Estate Target : Pohjolan Design-Talo Oy Buyer : CapMan Oyj Vendor : Ruukki Group Oyj Deal size in USD : 102.6 m Type : Divestment Status : Agreed",1,1,0.99783605,0.0006812991,0.99783605,0.0014826403
"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",1,1,0.99819773,0.00067250757,0.99819773,0.0011296804
"Cramo is a service company specialising in construction machinery and equipment rental and rental-related services , as well as the rental and sale of modular space .",1,1,0.9986218,0.00060466304,0.9986218,0.00077351375
"Cramo Plc is a service company specialising in construction machinery and equipment rental and rental-related services , as well as rental and sale of modular space .",1,1,0.9986331,0.0005868654,0.9986331,0.0007800295
"CS Cabot exports 55 % of its production mainly to Goodyear , Bridgestone and Michelin plants in Poland , as well as to Germany 's Michelin or Italy 's Pirelli through the company 's logistics center in Paris , Stefan said .",1,1,0.99827266,0.00075171364,0.99827266,0.00097563775
Danske Bank is Denmark 's largest bank with 3.5 million customers .,1,1,0.99851924,0.0006432406,0.99851924,0.00083756685
Decisions are to be made as quickly as possible .,1,1,0.9979741,0.0009946688,0.9979741,0.0010311551
Deliveries by Outotec will take place over 30 months .,1,1,0.9985936,0.00064898626,0.9985936,0.00075728545
"Deliveries of Nokia 1112 , Nokia 2310 and Nokia 2610 are expected to start in the second quarter of 2006 .",1,1,0.9984133,0.0006849123,0.9984133,0.0009017349
Delivery is due in the second half of 2011 .,1,1,0.9985191,0.00063963904,0.9985191,0.00084123714
"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .",1,1,0.9922104,0.00081258605,0.9922104,0.006977005
"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",1,1,0.99857366,0.0006777267,0.99857366,0.0007486931
"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .",1,1,0.99794775,0.0010922678,0.99794775,0.00096005923
"Elcoteq Dongguan was established in 1999 in the Nancheng District of Dongguan , China and is one of Elcoteq s four volume manufacturing plants in the Asia-Pacific region .",1,1,0.99825984,0.0006678434,0.99825984,0.0010723316
"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .",1,1,0.9985618,0.0006603877,0.9985618,0.0007777392
"Equipment will be manufactured in Vaahto 's workshop in Hollola , Finland and is scheduled for shipments during the first quarter of 2009 .",1,1,0.99866974,0.0005750642,0.99866974,0.00075524254
Eriikka S+Âderstr+Âm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,1,1,0.99837023,0.00077195093,0.99837023,0.00085785985
"Estonia 's Agriculture Minister Helir-Valdor Seeder is in Finland on a two-day visit , in the course of which he will meet with his Finnish counterpart Sirkka-Liisa Anttila .",1,1,0.99830496,0.00060247415,0.99830496,0.0010924275
EUR 220 million of the transaction consideration was paid in the form of four-year interest-bearing vendor notes .,1,1,0.9986603,0.0006166986,0.9986603,0.00072301325
"Featuring the S60 user interface , this 135-gram model also comes with a 2.4-inch quarter VGA display and 100 megabytes of internal memory , expandable through the Micro Secure Digital slot .",1,1,0.9977331,0.0006407815,0.9977331,0.0016261191
Feed companies Suomen Rehu and Raisio do no import GMO feed .,1,1,0.99846137,0.00083047507,0.99846137,0.0007082099
"Financial , strategic and operational factors are considered .",1,1,0.9986015,0.0006088467,0.9986015,0.0007896262
Financial details were n't disclosed .,1,1,0.99855095,0.0006969918,0.99855095,0.00075209176
Financial terms were not disclosed .,1,1,0.9986268,0.0006304447,0.9986268,0.00074274756
Financial terms were n't disclosed .,1,1,0.998594,0.0006732424,0.998594,0.00073271745
"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .",1,1,0.9978496,0.0007003962,0.9978496,0.0014500173
"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 .",1,1,0.9981604,0.00071574724,0.9981604,0.0011238389
Finnish investment company Neomarkka is the main owner of Kuitu Finland 's successor .,1,1,0.99867356,0.0005801231,0.99867356,0.0007463099
"Following the move , Stora Enso holding in NewPage will remain unchanged .",1,1,0.9982108,0.0008230273,0.9982108,0.00096628134
"Following the registration , the share capital of Biotie is EUR 52,556,678.10 .",1,1,0.9985324,0.0006870729,0.9985324,0.0007805291
"Foodservice and consumer goods markets are served by approximately 13,000 people in 54 manufacturing units and several sales offices in 33 countries .",1,1,0.99854964,0.0007558643,0.99854964,0.0006944547
For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,1,1,0.9984995,0.000765044,0.9984995,0.00073546206
"Fortum expects its annual capital expenditure in the next four to five years to be within a range of EUR 0.8-1 .2 billion , as earlier announced .",1,1,0.9930589,0.0006539943,0.9930589,0.0062871804
"Founded in 1985 , Quatrocon 's clientele consists of public sector builders , central trading companies and major construction firms .",1,1,0.9985649,0.0006718829,0.9985649,0.0007632583
"F-Secure Internet Security 2010 is a security service for surfing the web , online banking and shopping , e-mail , and other online activities .",1,1,0.9986467,0.0006177296,0.9986467,0.0007356367
"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",1,1,0.99863285,0.0006214208,0.99863285,0.00074573274
"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .",1,1,0.9986186,0.00061285,0.9986186,0.000768597
He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,1,1,0.9982816,0.0007650715,0.9982816,0.0009533398
He joined Rautakirja in 1997 to lead one of its four business areas and took up the position of President and CEO in 2001 .,1,1,0.99792457,0.00066842075,0.99792457,0.0014069226
"Helsinki 19 May 2010 - Finnish company Lemminkainen Oyj ( HEL : LEM1S ) said today that it will construct an office building at Toolonlahti in downtown Helsinki , without disclosing financial details .",1,1,0.9980987,0.000754299,0.9980987,0.0011469576
Her last position in Nokia Siemens Networks was head of Business Human Resources NSN global IT .,1,1,0.9983563,0.00063916034,0.9983563,0.0010046441
Her present position is the director of Stockmann 's international department stores .,1,1,0.9986124,0.0006259913,0.9986124,0.00076160225
Her work at NetApp included strategically repositioning the brand in the category and a major global relaunch .,1,1,0.99608046,0.00060621515,0.99608046,0.0033133437
"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .",1,1,0.9980622,0.0008343301,0.9980622,0.0011034794
"Honkarakenne also decided yesterday to sell 88,500 of its B-series shares to key staff members for EUR 2.90 per share .",1,1,0.99810696,0.0007955196,0.99810696,0.0010975223
"Igor and Oleg Yankov , who currently manage Moron and Vitim , will hold onto the 25 % stake for now .",1,1,0.99845254,0.0006186341,0.99845254,0.00092871254
Image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display . '',1,1,0.99826354,0.00077345304,0.99826354,0.0009630778
"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .",1,1,0.99827194,0.0008282719,0.99827194,0.0008997364
"In 2007 Talentum will disclose three Interim Reports - Q1 ( January - March ) on Friday , 27 April , 2007 - Q2 ( April - June ) on Friday , 20 July , 2007 - Q3 ( July - September ) on Friday , 26 October , 2007 .",1,1,0.9986744,0.0006263596,0.9986744,0.00069933623
"In 2008 , the steel industry accounted for 64 percent of the cargo volumes transported , whereas the energy industry accounted for 28 percent and other industries for 8 percent .",1,1,0.998147,0.00078681833,0.998147,0.001066082
"In a letter to Economic Affairs Minister , the listed Estonian shipping company Tallink asks for the approval to be entitled to a 15 % cut in port fees in 2010 .",1,1,0.99555814,0.0014963715,0.99555814,0.0029455496
"In a recent interview with the Financial Times ( FT ) , Sampo 's board chairman Bjorn Wahlroos said If P&C was certainly for sale and the price had been set at SEK 85 billion , confirming earlier statements .",1,1,0.9976955,0.001008398,0.9976955,0.0012960132
"In a release on Oct. 28 , Peab said the two businesses will continue to be conducted under the brands Cliffton and Stockholm Entreprenad , both part of the Peab Group .",1,1,0.9985134,0.0006770498,0.9985134,0.0008095826
"In addition , MIDs are always online and enable full Internet browsing .",1,1,0.9983292,0.0008311697,0.9983292,0.000839573
"In addition , the contract includes modification of the effluent treatment plant at Follum .",1,1,0.9985684,0.00066189555,0.9985684,0.00076976285
"In his current position , Manty has worked since 1996 .",1,1,0.9985513,0.00069188996,0.9985513,0.0007568671
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",1,1,0.99733645,0.00097540306,0.99733645,0.0016880912
In the meantime the CEO 's duties will be assumed by Outotec 's Deputy CEO Seppo Rantakari .,1,1,0.9986583,0.00067084574,0.9986583,0.000670879
"In the sinter plant , limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron-making .",1,1,0.99862134,0.00052451715,0.99862134,0.00085411186
"In this way , the industry 's starting point has been the consumers ' needs .",1,1,0.9976882,0.0010077244,0.9976882,0.0013040822
"In total , more than 3000 surveillance cameras will be handled and managed according to a variety of needs , the company said .",1,1,0.99824667,0.00093787455,0.99824667,0.0008154871
"In volume , the focus is already outside Finland , as 60 % of the group 's products are made in Poland and the Baltic countries .",1,1,0.9984366,0.00073277217,0.9984366,0.00083054637
